,日期,股票代码,开盘价,收盘价,最高价,最低价,成交量,成交金额,振幅,涨跌幅,涨跌额,换手率
0,2017-04-25,002865SZ,10.86,13.03,13.03,10.86,89,115861.0,23.98,43.98,3.98,0.03
1,2017-04-26,002865SZ,14.33,14.33,14.33,14.33,67,95624.0,0.0,9.98,1.3,0.02
2,2017-04-27,002865SZ,15.76,15.76,15.76,15.76,44,69344.0,0.0,9.98,1.43,0.01
3,2017-04-28,002865SZ,17.34,17.34,17.34,17.34,80,138720.0,0.0,10.03,1.58,0.03
4,2017-05-02,002865SZ,19.07,19.07,19.07,19.07,100,190700.0,0.0,9.98,1.73,0.03
5,2017-05-03,002865SZ,20.98,20.98,20.98,20.98,75,157832.0,0.0,10.02,1.91,0.03
6,2017-05-04,002865SZ,23.08,23.08,23.08,23.08,165,380912.0,0.0,10.01,2.1,0.06
7,2017-05-05,002865SZ,25.39,25.39,25.39,25.39,590,1497146.0,0.0,10.01,2.31,0.2
8,2017-05-08,002865SZ,27.93,27.93,27.93,26.65,105094,289604512.0,5.04,10.0,2.54,35.03
9,2017-05-09,002865SZ,27.5,30.72,30.72,26.95,127914,380521216.0,13.5,9.99,2.79,42.64
10,2017-05-10,002865SZ,32.0,33.79,33.79,32.0,133295,444013056.0,5.83,9.99,3.07,44.43
11,2017-05-11,002865SZ,32.0,37.17,37.17,31.5,187436,642001344.0,16.78,10.0,3.38,62.48
12,2017-05-12,002865SZ,38.94,38.0,39.0,35.2,187331,701640336.0,10.22,2.23,0.83,62.44
13,2017-05-15,002865SZ,38.0,39.18,41.8,35.91,204163,796940976.0,15.5,3.11,1.18,68.05
14,2017-05-16,002865SZ,36.9,39.76,39.76,36.0,174354,660975712.0,9.6,1.48,0.58,58.12
15,2017-05-17,002865SZ,38.9,38.01,41.71,38.01,192660,770100656.0,9.31,-4.4,-1.75,64.22
16,2017-05-18,002865SZ,35.0,34.21,36.6,34.21,117657,415938800.0,6.29,-10.0,-3.8,39.22
17,2017-05-19,002865SZ,34.53,32.41,34.88,31.88,104381,344134896.0,8.77,-5.26,-1.8,34.79
18,2017-05-22,002865SZ,32.25,29.5,32.96,29.17,101340,311938416.0,11.69,-8.98,-2.91,33.78
19,2017-05-23,002865SZ,29.6,30.57,31.99,28.8,114767,349322016.0,10.81,3.63,1.07,38.26
20,2017-05-24,002865SZ,29.8,32.52,33.5,29.7,130020,411118384.0,12.43,6.38,1.95,43.34
21,2017-05-25,002865SZ,31.54,31.8,32.28,29.72,110660,344371824.0,7.87,-2.21,-0.72,36.89
22,2017-05-26,002865SZ,32.03,32.31,33.2,30.8,114224,365970992.0,7.55,1.6,0.51,38.07
23,2017-05-31,002865SZ,34.0,32.0,34.94,31.63,117835,393574688.0,10.24,-0.96,-0.31,39.28
24,2017-06-01,002865SZ,30.29,28.8,30.64,28.8,81290,238680669.0,5.75,-10.0,-3.2,27.1
25,2017-06-02,002865SZ,27.1,27.85,29.11,26.14,78892,216513715.0,10.31,-3.3,-0.95,26.3
26,2017-06-05,002865SZ,28.33,27.23,28.89,27.21,65544,184240116.0,6.03,-2.23,-0.62,21.85
27,2017-06-06,002865SZ,26.45,26.62,26.9,25.88,64894,171081494.0,3.75,-2.24,-0.61,21.63
28,2017-06-07,002865SZ,26.62,28.0,28.0,26.48,79156,217250414.0,5.71,5.18,1.38,26.39
29,2017-06-08,002865SZ,27.8,26.9,27.8,26.71,62624,170610681.0,3.89,-3.93,-1.1,20.87
30,2017-06-09,002865SZ,26.25,27.35,27.9,26.24,52710,142327344.0,6.17,1.67,0.45,17.57
31,2017-06-12,002865SZ,26.0,25.29,26.66,25.21,48824,127057721.0,5.3,-7.53,-2.06,16.27
32,2017-06-13,002865SZ,25.35,25.81,26.19,25.35,37916,97852393.0,3.32,2.06,0.52,12.64
33,2017-06-14,002865SZ,25.93,25.95,26.49,25.48,46480,120931479.0,3.91,0.54,0.14,15.49
34,2017-06-15,002865SZ,26.7,28.55,28.55,26.2,70438,197413496.0,9.06,10.02,2.6,23.48
35,2017-06-16,002865SZ,28.99,27.98,29.37,27.92,110664,316630992.0,5.08,-2.0,-0.57,36.89
36,2017-06-19,002865SZ,27.56,27.81,27.92,27.08,54060,148213491.0,3.0,-0.61,-0.17,18.02
37,2017-06-20,002865SZ,27.7,27.5,28.3,27.32,56466,156554483.0,3.52,-1.11,-0.31,18.82
38,2017-06-21,002865SZ,27.38,27.11,27.46,26.68,42995,116079385.0,2.84,-1.42,-0.39,14.33
39,2017-06-22,002865SZ,27.15,27.26,27.8,26.82,55175,150723644.0,3.61,0.55,0.15,18.39
40,2017-06-23,002865SZ,26.98,26.48,27.09,25.85,46712,123403929.0,4.55,-2.86,-0.78,15.57
41,2017-06-26,002865SZ,26.3,27.04,27.49,25.91,40268,107713067.0,5.97,2.11,0.56,13.42
42,2017-06-27,002865SZ,26.72,27.83,29.54,26.62,76312,214158882.0,10.8,2.92,0.79,25.44
43,2017-06-28,002865SZ,27.85,28.64,29.07,27.5,99652,283646672.0,5.64,2.91,0.81,33.22
44,2017-06-29,002865SZ,28.0,28.38,28.64,27.64,62680,176189257.0,3.49,-0.91,-0.26,20.89
45,2017-06-30,002865SZ,28.11,29.6,30.2,27.7,108007,315980480.0,8.81,4.3,1.22,36.0
46,2017-07-03,002865SZ,29.25,29.75,29.78,28.8,68284,199933935.0,3.31,0.51,0.15,22.76
47,2017-07-04,002865SZ,29.5,28.92,29.73,28.9,59049,172659376.0,2.79,-2.79,-0.83,19.68
48,2017-07-05,002865SZ,29.5,29.17,29.5,28.43,60343,174794012.0,3.7,0.86,0.25,20.11
49,2017-07-06,002865SZ,28.9,30.11,31.0,28.36,94724,280586576.0,9.05,3.22,0.94,31.57
50,2017-07-07,002865SZ,29.71,29.52,30.97,29.42,96104,289682128.0,5.15,-1.96,-0.59,32.03
51,2017-07-10,002865SZ,28.51,26.59,28.51,26.57,86351,236750829.0,6.57,-9.93,-2.93,28.78
52,2017-07-11,002865SZ,26.39,26.22,27.0,26.05,36085,95890131.0,3.57,-1.39,-0.37,12.03
53,2017-07-12,002865SZ,26.33,26.89,26.96,25.65,37066,97346770.0,5.0,2.56,0.67,12.36
